fecha,hotel,"hab bamboo","hab rategain",disponibilidad
2022-02-16,bhusaquen,6,"TWIN JUNIOR",12
2022-02-16,bhusaquen,7,"TWIN COCINA",3
2022-02-17,bhusaquen,1,ESTANDAR,33
2022-02-17,bhusaquen,2,"TWIN ESTANDAR",10
2022-02-17,bhusaquen,3,SUPERIOR,0
2022-02-17,bhusaquen,4,"ESTANDAR COCINA",0
2022-02-17,bhusaquen,5,"ESPECIAL ESTANDAR",3
2022-02-17,bhusaquen,6,"TWIN JUNIOR",12
2022-02-17,bhusaquen,7,"TWIN COCINA",3
2022-02-08,belasierra,6,FAMILIAR,6
2022-02-08,belasierra,7,"STANDAR CAMA MATRIMONIAL",3
2022-02-08,belasierra,8,"STANDAR DOBLE TWIN",7
2022-02-08,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",5
2022-02-08,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",4
2022-02-08,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-02-09,belasierra,6,FAMILIAR,8
2022-02-09,belasierra,7,"STANDAR CAMA MATRIMONIAL",5
2022-02-09,belasierra,8,"STANDAR DOBLE TWIN",8
2022-02-09,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",5
2022-02-09,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",2
2022-02-09,belasierra,11,"SUPERIOR DOBLE TWIN",1
2022-02-10,belasierra,6,FAMILIAR,4
2022-02-10,belasierra,7,"STANDAR CAMA MATRIMONIAL",3
2022-02-10,belasierra,8,"STANDAR DOBLE TWIN",4
2022-02-10,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",6
2022-02-10,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",3
2022-02-10,belasierra,11,"SUPERIOR DOBLE TWIN",1
2022-02-11,belasierra,6,FAMILIAR,1
2022-02-11,belasierra,7,"STANDAR CAMA MATRIMONIAL",1
2022-02-11,belasierra,8,"STANDAR DOBLE TWIN",0
2022-02-11,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",1
2022-02-11,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",3
2022-02-11,belasierra,11,"SUPERIOR DOBLE TWIN",1
2022-02-12,belasierra,6,FAMILIAR,1
2022-02-12,belasierra,7,"STANDAR CAMA MATRIMONIAL",0
2022-02-12,belasierra,8,"STANDAR DOBLE TWIN",0
2022-02-12,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",1
2022-02-12,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",2
2022-02-12,belasierra,11,"SUPERIOR DOBLE TWIN",1
2022-02-13,belasierra,6,FAMILIAR,10
2022-02-13,belasierra,7,"STANDAR CAMA MATRIMONIAL",4
2022-02-13,belasierra,8,"STANDAR DOBLE TWIN",5
2022-02-13,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",6
2022-02-13,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",6
2022-02-13,belasierra,11,"SUPERIOR DOBLE TWIN",2
2022-02-14,belasierra,6,FAMILIAR,11
2022-02-14,belasierra,7,"STANDAR CAMA MATRIMONIAL",4
2022-02-14,belasierra,8,"STANDAR DOBLE TWIN",7
2022-02-14,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",9
2022-02-14,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",2
2022-02-14,belasierra,11,"SUPERIOR DOBLE TWIN",1
2022-02-15,belasierra,6,FAMILIAR,13
2022-02-15,belasierra,7,"STANDAR CAMA MATRIMONIAL",4
2022-02-15,belasierra,8,"STANDAR DOBLE TWIN",7
2022-02-15,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",8
2022-02-15,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",2
2022-02-15,belasierra,11,"SUPERIOR DOBLE TWIN",0
2022-02-16,belasierra,6,FAMILIAR,16
2022-02-16,belasierra,7,"STANDAR CAMA MATRIMONIAL",3
2022-02-16,belasierra,8,"STANDAR DOBLE TWIN",6
2022-02-16,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",6
2022-02-16,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",2
2022-02-16,belasierra,11,"SUPERIOR DOBLE TWIN",1
2022-02-17,belasierra,6,FAMILIAR,14
2022-02-17,belasierra,7,"STANDAR CAMA MATRIMONIAL",4
2022-02-17,belasierra,8,"STANDAR DOBLE TWIN",7
2022-02-17,belasierra,9,"STANDAR TRIPLE 3 CAMAS SENCILLAS",6
2022-02-17,belasierra,10,"SUPERIOR DOBLE MATRIMONIAL",5
2022-02-17,belasierra,11,"SUPERIOR DOBLE TWIN",1
2022-02-08,bhpoblado,2,"ESTANDAR KING",3
2022-02-08,bhpoblado,3,"ESTANDAR QUEEN",14
2022-02-08,bhpoblado,4,TWIN,7
2022-02-08,bhpoblado,5,"JUNIOR SUITE",2
2022-02-08,bhpoblado,6,"ESPECIAL TWIN",1
2022-02-08,bhpoblado,7,"ESPECIAL QUEEN",0
2022-02-09,bhpoblado,2,"ESTANDAR KING",0
2022-02-09,bhpoblado,3,"ESTANDAR QUEEN",0
2022-02-09,bhpoblado,4,TWIN,4
2022-02-09,bhpoblado,5,"JUNIOR SUITE",2
2022-02-09,bhpoblado,6,"ESPECIAL TWIN",1
2022-02-09,bhpoblado,7,"ESPECIAL QUEEN",0
2022-02-10,bhpoblado,2,"ESTANDAR KING",0
2022-02-10,bhpoblado,3,"ESTANDAR QUEEN",0
2022-02-10,bhpoblado,4,TWIN,0
2022-02-10,bhpoblado,5,"JUNIOR SUITE",2
2022-02-10,bhpoblado,6,"ESPECIAL TWIN",0
2022-02-10,bhpoblado,7,"ESPECIAL QUEEN",0
2022-02-11,bhpoblado,2,"ESTANDAR KING",1
2022-02-11,bhpoblado,3,"ESTANDAR QUEEN",5
2022-02-11,bhpoblado,4,TWIN,6
2022-02-11,bhpoblado,5,"JUNIOR SUITE",2
2022-02-11,bhpoblado,6,"ESPECIAL TWIN",2
2022-02-11,bhpoblado,7,"ESPECIAL QUEEN",2
2022-02-12,bhpoblado,2,"ESTANDAR KING",0
2022-02-12,bhpoblado,3,"ESTANDAR QUEEN",1
2022-02-12,bhpoblado,4,TWIN,6
2022-02-12,bhpoblado,5,"JUNIOR SUITE",2
2022-02-12,bhpoblado,6,"ESPECIAL TWIN",2
2022-02-12,bhpoblado,7,"ESPECIAL QUEEN",2
2022-02-13,bhpoblado,2,"ESTANDAR KING",2
2022-02-13,bhpoblado,3,"ESTANDAR QUEEN",13
2022-02-13,bhpoblado,4,TWIN,6
2022-02-13,bhpoblado,5,"JUNIOR SUITE",2
2022-02-13,bhpoblado,6,"ESPECIAL TWIN",2
2022-02-13,bhpoblado,7,"ESPECIAL QUEEN",2
2022-02-14,bhpoblado,2,"ESTANDAR KING",2
2022-02-14,bhpoblado,3,"ESTANDAR QUEEN",13
2022-02-14,bhpoblado,4,TWIN,6
2022-02-14,bhpoblado,5,"JUNIOR SUITE",2
2022-02-14,bhpoblado,6,"ESPECIAL TWIN",1
2022-02-14,bhpoblado,7,"ESPECIAL QUEEN",1
2022-02-15,bhpoblado,2,"ESTANDAR KING",4
2022-02-15,bhpoblado,3,"ESTANDAR QUEEN",11
2022-02-15,bhpoblado,4,TWIN,6
2022-02-15,bhpoblado,5,"JUNIOR SUITE",2
2022-02-15,bhpoblado,6,"ESPECIAL TWIN",1
2022-02-15,bhpoblado,7,"ESPECIAL QUEEN",1
2022-02-16,bhpoblado,2,"ESTANDAR KING",3
2022-02-16,bhpoblado,3,"ESTANDAR QUEEN",10
2022-02-16,bhpoblado,4,TWIN,3
2022-02-16,bhpoblado,5,"JUNIOR SUITE",2
2022-02-16,bhpoblado,6,"ESPECIAL TWIN",1
2022-02-16,bhpoblado,7,"ESPECIAL QUEEN",1
2022-02-17,bhpoblado,2,"ESTANDAR KING",2
2022-02-17,bhpoblado,3,"ESTANDAR QUEEN",19
2022-02-17,bhpoblado,4,TWIN,3
2022-02-17,bhpoblado,5,"JUNIOR SUITE",2
2022-02-17,bhpoblado,6,"ESPECIAL TWIN",1
2022-02-17,bhpoblado,7,"ESPECIAL QUEEN",0
2022-02-08,bsrosales,1,"JUNIOR SUITE QUEEN",0
2022-02-08,bsrosales,2,SUPERIOR,0
2022-02-08,bsrosales,3,"SUPERIOR TWIN",1
2022-02-08,bsrosales,4,ESTANDAR,0
2022-02-08,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-02-08,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-02-09,bsrosales,1,"JUNIOR SUITE QUEEN",0
2022-02-09,bsrosales,2,SUPERIOR,1
2022-02-09,bsrosales,3,"SUPERIOR TWIN",0
2022-02-09,bsrosales,4,ESTANDAR,4
2022-02-09,bsrosales,5,"ESTANDAR ESPECIAL",1
2022-02-09,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-02-10,bsrosales,1,"JUNIOR SUITE QUEEN",0
2022-02-10,bsrosales,2,SUPERIOR,1
2022-02-10,bsrosales,3,"SUPERIOR TWIN",1
2022-02-10,bsrosales,4,ESTANDAR,11
2022-02-10,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-02-10,bsrosales,6,"JUNIOR SUITE TWIN",2
2022-02-11,bsrosales,1,"JUNIOR SUITE QUEEN",0
2022-02-11,bsrosales,2,SUPERIOR,4
2022-02-11,bsrosales,3,"SUPERIOR TWIN",0
2022-02-11,bsrosales,4,ESTANDAR,4
2022-02-11,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-02-11,bsrosales,6,"JUNIOR SUITE TWIN",2
2022-02-12,bsrosales,1,"JUNIOR SUITE QUEEN",0
2022-02-12,bsrosales,2,SUPERIOR,2
2022-02-12,bsrosales,3,"SUPERIOR TWIN",1
2022-02-12,bsrosales,4,ESTANDAR,1
2022-02-12,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-02-12,bsrosales,6,"JUNIOR SUITE TWIN",2
2022-02-13,bsrosales,1,"JUNIOR SUITE QUEEN",1
2022-02-13,bsrosales,2,SUPERIOR,1
2022-02-13,bsrosales,3,"SUPERIOR TWIN",1
2022-02-13,bsrosales,4,ESTANDAR,4
2022-02-13,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-02-13,bsrosales,6,"JUNIOR SUITE TWIN",2
2022-02-14,bsrosales,1,"JUNIOR SUITE QUEEN",1
2022-02-14,bsrosales,2,SUPERIOR,2
2022-02-14,bsrosales,3,"SUPERIOR TWIN",3
2022-02-14,bsrosales,4,ESTANDAR,10
2022-02-14,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-02-14,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-02-15,bsrosales,1,"JUNIOR SUITE QUEEN",1
2022-02-15,bsrosales,2,SUPERIOR,4
2022-02-15,bsrosales,3,"SUPERIOR TWIN",5
2022-02-15,bsrosales,4,ESTANDAR,14
2022-02-15,bsrosales,5,"ESTANDAR ESPECIAL",0
2022-02-15,bsrosales,6,"JUNIOR SUITE TWIN",1
2022-02-16,bsrosales,1,"JUNIOR SUITE QUEEN",0
2022-02-16,bsrosales,2,SUPERIOR,0
2022-02-16,bsrosales,3,"SUPERIOR TWIN",1
2022-02-16,bsrosales,4,ESTANDAR,12
2022-02-16,bsrosales,5,"ESTANDAR ESPECIAL",1
2022-02-16,bsrosales,6,"JUNIOR SUITE TWIN",1
2022-02-17,bsrosales,1,"JUNIOR SUITE QUEEN",1
2022-02-17,bsrosales,2,SUPERIOR,0
2022-02-17,bsrosales,3,"SUPERIOR TWIN",0
2022-02-17,bsrosales,4,ESTANDAR,9
2022-02-17,bsrosales,5,"ESTANDAR ESPECIAL",1
2022-02-17,bsrosales,6,"JUNIOR SUITE TWIN",0
2022-02-08,bhbarranquilla,1,TWIN,5
2022-02-08,bhbarranquilla,2,ESTANDAR,8
2022-02-08,bhbarranquilla,4,"JUNIOR SUITE",0
2022-02-08,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-02-09,bhbarranquilla,1,TWIN,7
2022-02-09,bhbarranquilla,2,ESTANDAR,20
2022-02-09,bhbarranquilla,4,"JUNIOR SUITE",0
2022-02-09,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-02-10,bhbarranquilla,1,TWIN,7
2022-02-10,bhbarranquilla,2,ESTANDAR,17
2022-02-10,bhbarranquilla,4,"JUNIOR SUITE",0
2022-02-10,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-02-11,bhbarranquilla,1,TWIN,6
2022-02-11,bhbarranquilla,2,ESTANDAR,25
2022-02-11,bhbarranquilla,4,"JUNIOR SUITE",0
2022-02-11,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-02-12,bhbarranquilla,1,TWIN,7
2022-02-12,bhbarranquilla,2,ESTANDAR,33
2022-02-12,bhbarranquilla,4,"JUNIOR SUITE",0
2022-02-12,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-02-13,bhbarranquilla,1,TWIN,10
2022-02-13,bhbarranquilla,2,ESTANDAR,45
2022-02-13,bhbarranquilla,4,"JUNIOR SUITE",0
2022-02-13,bhbarranquilla,5,"ESPECIAL ESTANDAR",0
2022-02-14,bhbarranquilla,1,TWIN,10
2022-02-14,bhbarranquilla,2,ESTANDAR,43
2022-02-14,bhbarranquilla,4,"JUNIOR SUITE",0
2022-02-14,bhbarranquilla,5,"ESPECIAL ESTANDAR",1
2022-02-15,bhbarranquilla,1,TWIN,10
2022-02-15,bhbarranquilla,2,ESTANDAR,41
2022-02-15,bhbarranquilla,4,"JUNIOR SUITE",0
2022-02-15,bhbarranquilla,5,"ESPECIAL ESTANDAR",1
2022-02-16,bhbarranquilla,1,TWIN,10
2022-02-16,bhbarranquilla,2,ESTANDAR,42
2022-02-16,bhbarranquilla,4,"JUNIOR SUITE",0
2022-02-16,bhbarranquilla,5,"ESPECIAL ESTANDAR",1
2022-02-17,bhbarranquilla,1,TWIN,8
2022-02-17,bhbarranquilla,2,ESTANDAR,38
2022-02-17,bhbarranquilla,4,"JUNIOR SUITE",0
2022-02-17,bhbarranquilla,5,"ESPECIAL ESTANDAR",1
2022-02-08,bhbicentenario,1,ESTANDAR,8
2022-02-08,bhbicentenario,2,TWIN,3
2022-02-08,bhbicentenario,6,"ESPECIAL ESTANDAR",1
2022-02-08,bhbicentenario,7,TWIN1,8
2022-02-08,bhbicentenario,8,TWIN2,9
2022-02-08,bhbicentenario,9,TRIPLE,1
2022-02-09,bhbicentenario,1,ESTANDAR,8
2022-02-09,bhbicentenario,2,TWIN,3
2022-02-09,bhbicentenario,6,"ESPECIAL ESTANDAR",1
2022-02-09,bhbicentenario,7,TWIN1,8
2022-02-09,bhbicentenario,8,TWIN2,10
2022-02-09,bhbicentenario,9,TRIPLE,2
2022-02-10,bhbicentenario,1,ESTANDAR,4
2022-02-10,bhbicentenario,2,TWIN,4
2022-02-10,bhbicentenario,6,"ESPECIAL ESTANDAR",1
2022-02-10,bhbicentenario,7,TWIN1,8
2022-02-10,bhbicentenario,8,TWIN2,9
2022-02-10,bhbicentenario,9,TRIPLE,7
2022-02-11,bhbicentenario,1,ESTANDAR,4
2022-02-11,bhbicentenario,2,TWIN,4
2022-02-11,bhbicentenario,6,"ESPECIAL ESTANDAR",1
2022-02-11,bhbicentenario,7,TWIN1,8
2022-02-11,bhbicentenario,8,TWIN2,7
2022-02-11,bhbicentenario,9,TRIPLE,8
2022-02-12,bhbicentenario,1,ESTANDAR,2
2022-02-12,bhbicentenario,2,TWIN,4
2022-02-12,bhbicentenario,6,"ESPECIAL ESTANDAR",1
2022-02-12,bhbicentenario,7,TWIN1,0
2022-02-12,bhbicentenario,8,TWIN2,4
2022-02-12,bhbicentenario,9,TRIPLE,6
2022-02-13,bhbicentenario,1,ESTANDAR,1
2022-02-13,bhbicentenario,2,TWIN,4
2022-02-13,bhbicentenario,6,"ESPECIAL ESTANDAR",1
2022-02-13,bhbicentenario,7,TWIN1,0
2022-02-13,bhbicentenario,8,TWIN2,5
2022-02-13,bhbicentenario,9,TRIPLE,5
2022-02-14,bhbicentenario,1,ESTANDAR,17
2022-02-14,bhbicentenario,2,TWIN,4
2022-02-14,bhbicentenario,6,"ESPECIAL ESTANDAR",2
2022-02-14,bhbicentenario,7,TWIN1,8
2022-02-14,bhbicentenario,8,TWIN2,6
2022-02-14,bhbicentenario,9,TRIPLE,7
2022-02-15,bhbicentenario,1,ESTANDAR,8
2022-02-15,bhbicentenario,2,TWIN,3
2022-02-15,bhbicentenario,6,"ESPECIAL ESTANDAR",2
2022-02-15,bhbicentenario,7,TWIN1,6
2022-02-15,bhbicentenario,8,TWIN2,5
2022-02-15,bhbicentenario,9,TRIPLE,6
2022-02-16,bhbicentenario,1,ESTANDAR,8
2022-02-16,bhbicentenario,2,TWIN,3
2022-02-16,bhbicentenario,6,"ESPECIAL ESTANDAR",2
2022-02-16,bhbicentenario,7,TWIN1,6
2022-02-16,bhbicentenario,8,TWIN2,9
2022-02-16,bhbicentenario,9,TRIPLE,5
2022-02-17,bhbicentenario,1,ESTANDAR,4
2022-02-17,bhbicentenario,2,TWIN,3
2022-02-17,bhbicentenario,6,"ESPECIAL ESTANDAR",2
2022-02-17,bhbicentenario,7,TWIN1,5
2022-02-17,bhbicentenario,8,TWIN2,8
2022-02-17,bhbicentenario,9,TRIPLE,5
2022-02-08,bhzonafinanciera,1,ESTANDAR,13
2022-02-08,bhzonafinanciera,2,TWIN,6
2022-02-08,bhzonafinanciera,3,"JUNIOR SUITE",0
2022-02-08,bhzonafinanciera,4,"ESPECIAL ESTANDAR",1
2022-02-08,bhzonafinanciera,5,PRIVILEGE,1
2022-02-09,bhzonafinanciera,1,ESTANDAR,27
2022-02-09,bhzonafinanciera,2,TWIN,7
2022-02-09,bhzonafinanciera,3,"JUNIOR SUITE",0
2022-02-09,bhzonafinanciera,4,"ESPECIAL ESTANDAR",1
2022-02-09,bhzonafinanciera,5,PRIVILEGE,1
2022-02-10,bhzonafinanciera,1,ESTANDAR,24
2022-02-10,bhzonafinanciera,2,TWIN,7
2022-02-10,bhzonafinanciera,3,"JUNIOR SUITE",0
2022-02-10,bhzonafinanciera,4,"ESPECIAL ESTANDAR",1
2022-02-10,bhzonafinanciera,5,PRIVILEGE,1
2022-02-11,bhzonafinanciera,1,ESTANDAR,22
2022-02-11,bhzonafinanciera,2,TWIN,8
2022-02-11,bhzonafinanciera,3,"JUNIOR SUITE",0
2022-02-11,bhzonafinanciera,4,"ESPECIAL ESTANDAR",1
2022-02-11,bhzonafinanciera,5,PRIVILEGE,1
2022-02-12,bhzonafinanciera,1,ESTANDAR,28
2022-02-12,bhzonafinanciera,2,TWIN,8
2022-02-12,bhzonafinanciera,3,"JUNIOR SUITE",0
2022-02-12,bhzonafinanciera,4,"ESPECIAL ESTANDAR",1
2022-02-12,bhzonafinanciera,5,PRIVILEGE,1
2022-02-13,bhzonafinanciera,1,ESTANDAR,34
2022-02-13,bhzonafinanciera,2,TWIN,6
2022-02-13,bhzonafinanciera,3,"JUNIOR SUITE",0
2022-02-13,bhzonafinanciera,4,"ESPECIAL ESTANDAR",1
2022-02-13,bhzonafinanciera,5,PRIVILEGE,3
2022-02-14,bhzonafinanciera,1,ESTANDAR,39
2022-02-14,bhzonafinanciera,2,TWIN,8
2022-02-14,bhzonafinanciera,3,"JUNIOR SUITE",0
2022-02-14,bhzonafinanciera,4,"ESPECIAL ESTANDAR",1
2022-02-14,bhzonafinanciera,5,PRIVILEGE,3
2022-02-15,bhzonafinanciera,1,ESTANDAR,36
2022-02-15,bhzonafinanciera,2,TWIN,7
2022-02-15,bhzonafinanciera,3,"JUNIOR SUITE",0
2022-02-15,bhzonafinanciera,4,"ESPECIAL ESTANDAR",1
2022-02-15,bhzonafinanciera,5,PRIVILEGE,3
2022-02-16,bhzonafinanciera,1,ESTANDAR,34
2022-02-16,bhzonafinanciera,2,TWIN,8
2022-02-16,bhzonafinanciera,3,"JUNIOR SUITE",0
2022-02-16,bhzonafinanciera,4,"ESPECIAL ESTANDAR",1
2022-02-16,bhzonafinanciera,5,PRIVILEGE,3
2022-02-17,bhzonafinanciera,1,ESTANDAR,34
2022-02-17,bhzonafinanciera,2,TWIN,8
2022-02-17,bhzonafinanciera,3,"JUNIOR SUITE",0
2022-02-17,bhzonafinanciera,4,"ESPECIAL ESTANDAR",1
